 ,Label,Area,Mean,Min,Max,X,Y
180,R173075-(0001)-.dcm,0.000,1781,1781,1781,35.213,9.377
181,R173075-(0001)-.dcm,0.000,1649,1649,1649,34.503,9.637
182,R173075-(0001)-.dcm,0.000,1660,1660,1660,33.817,9.873
183,R173075-(0001)-.dcm,0.000,1742,1742,1742,33.199,10.163
184,R173075-(0001)-.dcm,0.000,1792,1792,1792,32.542,10.484
185,R173075-(0001)-.dcm,0.000,1704,1704,1704,31.932,10.873
186,R173075-(0001)-.dcm,0.000,1755,1755,1755,31.344,11.300
187,R173075-(0001)-.dcm,0.000,1855,1855,1855,30.788,11.674
188,R173075-(0001)-.dcm,0.000,1824,1824,1824,30.269,12.155
189,R173075-(0001)-.dcm,0.000,1940,1940,1940,29.681,12.635
190,R173075-(0001)-.dcm,0.000,2057,2057,2057,29.246,13.017
191,R173075-(0001)-.dcm,0.000,2022,2022,2022,28.697,13.513
192,R173075-(0001)-.dcm,0.000,2001,2001,2001,28.117,14.001
193,R173075-(0001)-.dcm,0.000,1945,1945,1945,27.636,14.566
194,R173075-(0001)-.dcm,0.000,2065,2065,2065,27.194,15.123
195,R173075-(0001)-.dcm,0.000,1916,1916,1916,26.889,15.703
196,R173075-(0001)-.dcm,0.000,2147,2147,2147,26.560,16.298
197,R173075-(0001)-.dcm,0.000,2432,2432,2432,26.293,16.878
198,R173075-(0001)-.dcm,0.000,2530,2530,2530,25.935,17.442
199,R173075-(0001)-.dcm,0.000,2646,2646,2646,25.340,17.916
200,R173075-(0001)-.dcm,0.000,2443,2443,2443,24.798,18.297
201,R173075-(0001)-.dcm,0.000,2740,2740,2740,24.332,18.679
202,R173075-(0001)-.dcm,0.000,2549,2549,2549,23.882,19.152
203,R173075-(0001)-.dcm,0.000,2049,2049,2049,23.577,19.586
204,R173075-(0001)-.dcm,0.000,2268,2268,2268,23.173,20.128
205,R173075-(0001)-.dcm,0.000,1992,1992,1992,22.951,20.815
206,R173075-(0001)-.dcm,0.000,2335,2335,2335,22.738,21.357
207,R173075-(0001)-.dcm,0.000,2398,2398,2398,22.578,21.990
208,R173075-(0001)-.dcm,0.000,2564,2564,2564,22.410,22.654
209,R173075-(0001)-.dcm,0.000,2465,2465,2465,22.219,23.356
210,R173075-(0001)-.dcm,0.000,2525,2525,2525,22.043,24.027
211,R173075-(0001)-.dcm,0.000,2659,2659,2659,21.868,24.760
212,R173075-(0001)-.dcm,0.000,2422,2422,2422,21.494,25.507
213,R173075-(0001)-.dcm,0.000,2342,2342,2342,21.265,26.049
214,R173075-(0001)-.dcm,0.000,2368,2368,2368,20.899,26.606
215,R173075-(0001)-.dcm,0.000,2196,2196,2196,20.563,27.217
216,R173075-(0001)-.dcm,0.000,2458,2458,2458,20.342,27.880
217,R173075-(0001)-.dcm,0.000,2543,2543,2543,19.991,28.560
218,R173075-(0001)-.dcm,0.000,2181,2181,2181,19.625,29.117
219,R173075-(0001)-.dcm,0.000,2361,2361,2361,19.335,29.712
220,R173075-(0001)-.dcm,0.000,2445,2445,2445,19.068,30.475
