 ,Label,Area,Mean,Min,Max,X,Y
130,R146673-(0001)-.dcm,0.000,3218,3218,3218,30.273,80.398
131,R146673-(0001)-.dcm,0.000,3331,3331,3331,29.123,80.436
132,R146673-(0001)-.dcm,0.000,3310,3310,3310,28.198,80.305
133,R146673-(0001)-.dcm,0.000,3259,3259,3259,27.172,80.197
134,R146673-(0001)-.dcm,0.000,3440,3440,3440,26.108,80.043
135,R146673-(0001)-.dcm,0.000,3422,3422,3422,25.144,79.935
136,R146673-(0001)-.dcm,0.000,3162,3162,3162,24.195,79.788
137,R146673-(0001)-.dcm,0.000,3273,3273,3273,23.316,79.480
138,R146673-(0001)-.dcm,0.000,3300,3300,3300,22.298,78.955
139,R146673-(0001)-.dcm,0.000,3243,3243,3243,21.411,78.539
140,R146673-(0001)-.dcm,0.000,3274,3274,3274,20.531,78.068
141,R146673-(0001)-.dcm,0.000,3214,3214,3214,19.737,77.652
142,R146673-(0001)-.dcm,0.000,3234,3234,3234,18.781,77.166
143,R146673-(0001)-.dcm,0.000,3216,3216,3216,17.909,76.603
144,R146673-(0001)-.dcm,0.000,3286,3286,3286,16.968,76.094
145,R146673-(0001)-.dcm,0.000,3189,3189,3189,16.212,75.515
146,R146673-(0001)-.dcm,0.000,3340,3340,3340,15.557,74.837
147,R146673-(0001)-.dcm,0.000,3113,3113,3113,14.862,74.081
148,R146673-(0001)-.dcm,0.000,3160,3160,3160,14.369,73.340
149,R146673-(0001)-.dcm,0.000,3123,3123,3123,13.806,72.446
150,R146673-(0001)-.dcm,0.000,3355,3355,3355,13.212,71.420
151,R146673-(0001)-.dcm,0.000,3172,3172,3172,12.803,70.710
152,R146673-(0001)-.dcm,0.000,3116,3116,3116,12.364,69.723
153,R146673-(0001)-.dcm,0.000,3084,3084,3084,12.086,68.836
154,R146673-(0001)-.dcm,0.000,3177,3177,3177,11.800,67.672
155,R146673-(0001)-.dcm,0.000,3120,3120,3120,11.662,66.754
156,R146673-(0001)-.dcm,0.000,3063,3063,3063,11.469,65.697
157,R146673-(0001)-.dcm,0.000,3183,3183,3183,11.369,64.679
158,R146673-(0001)-.dcm,0.000,3209,3209,3209,11.214,63.746
159,R146673-(0001)-.dcm,0.000,3130,3130,3130,11.060,62.712
160,R146673-(0001)-.dcm,0.000,3083,3083,3083,10.952,61.725
161,R146673-(0001)-.dcm,0.000,3384,3384,3384,10.813,60.684
162,R146673-(0001)-.dcm,0.000,3324,3324,3324,10.744,59.689
163,R146673-(0001)-.dcm,0.000,3378,3378,3378,10.698,58.702
164,R146673-(0001)-.dcm,0.000,3385,3385,3385,10.705,57.691
165,R146673-(0001)-.dcm,0.000,3374,3374,3374,10.620,56.673
166,R146673-(0001)-.dcm,0.000,3319,3319,3319,10.543,55.694
167,R146673-(0001)-.dcm,0.000,3349,3349,3349,10.443,54.645
168,R146673-(0001)-.dcm,0.000,3357,3357,3357,10.343,53.681
169,R146673-(0001)-.dcm,0.000,3177,3177,3177,10.335,52.786
170,R146673-(0001)-.dcm,0.000,3441,3441,3441,10.273,51.683
171,R146673-(0001)-.dcm,0.000,3213,3213,3213,10.281,50.680
172,R146673-(0001)-.dcm,0.000,3495,3495,3495,10.250,49.647
173,R146673-(0001)-.dcm,0.000,3219,3219,3219,10.273,48.598
174,R146673-(0001)-.dcm,0.000,3281,3281,3281,10.297,47.657
175,R146673-(0001)-.dcm,0.000,3228,3228,3228,10.404,46.647
176,R146673-(0001)-.dcm,0.000,3061,3061,3061,10.497,45.721
177,R146673-(0001)-.dcm,0.000,3050,3050,3050,10.736,44.626
178,R146673-(0001)-.dcm,0.000,2984,2984,2984,10.883,43.639
179,R146673-(0001)-.dcm,0.000,3096,3096,3096,11.052,42.597
180,R146673-(0001)-.dcm,0.000,3316,3316,3316,11.199,41.556
181,R146673-(0001)-.dcm,0.000,3163,3163,3163,11.345,40.523
182,R146673-(0001)-.dcm,0.000,3127,3127,3127,11.492,39.551
183,R146673-(0001)-.dcm,0.000,3311,3311,3311,11.708,38.533
184,R146673-(0001)-.dcm,0.000,3241,3241,3241,11.955,37.507
185,R146673-(0001)-.dcm,0.000,3146,3146,3146,12.155,36.574
186,R146673-(0001)-.dcm,0.000,3023,3023,3023,12.317,35.594
187,R146673-(0001)-.dcm,0.000,3000,3000,3000,12.641,34.607
188,R146673-(0001)-.dcm,0.000,2945,2945,2945,12.857,33.697
189,R146673-(0001)-.dcm,0.000,3009,3009,3009,13.081,32.671
190,R146673-(0001)-.dcm,0.000,2972,2972,2972,13.351,31.761
191,R146673-(0001)-.dcm,0.000,2908,2908,2908,13.621,30.797
192,R146673-(0001)-.dcm,0.000,3033,3033,3033,13.983,29.825
193,R146673-(0001)-.dcm,0.000,2851,2851,2851,14.261,29.015
194,R146673-(0001)-.dcm,0.000,3145,3145,3145,14.654,27.928
195,R146673-(0001)-.dcm,0.000,2986,2986,2986,15.071,26.995
196,R146673-(0001)-.dcm,0.000,2965,2965,2965,15.518,26.007
197,R146673-(0001)-.dcm,0.000,2894,2894,2894,15.904,25.128
198,R146673-(0001)-.dcm,0.000,2951,2951,2951,16.289,24.195
199,R146673-(0001)-.dcm,0.000,2717,2717,2717,16.729,23.354
200,R146673-(0001)-.dcm,0.000,2812,2812,2812,17.169,22.413
201,R146673-(0001)-.dcm,0.000,2637,2637,2637,17.608,21.750
202,R146673-(0001)-.dcm,0.000,2583,2583,2583,18.187,20.863
203,R146673-(0001)-.dcm,0.000,2692,2692,2692,18.827,19.883
204,R146673-(0001)-.dcm,0.000,2660,2660,2660,19.367,19.166
205,R146673-(0001)-.dcm,0.000,2664,2664,2664,19.907,18.487
206,R146673-(0001)-.dcm,0.000,2630,2630,2630,20.485,17.670
207,R146673-(0001)-.dcm,0.000,2717,2717,2717,21.171,16.775
208,R146673-(0001)-.dcm,0.000,2879,2879,2879,21.827,15.911
209,R146673-(0001)-.dcm,0.000,2909,2909,2909,22.467,15.179
210,R146673-(0001)-.dcm,0.000,3010,3010,3010,23.246,14.307
211,R146673-(0001)-.dcm,0.000,2888,2888,2888,23.879,13.721
212,R146673-(0001)-.dcm,0.000,2701,2701,2701,24.766,13.058
213,R146673-(0001)-.dcm,0.000,2893,2893,2893,25.691,12.472
214,R146673-(0001)-.dcm,0.000,2787,2787,2787,26.509,12.016
215,R146673-(0001)-.dcm,0.000,3057,3057,3057,27.504,11.585
216,R146673-(0001)-.dcm,0.000,3140,3140,3140,28.414,11.183
217,R146673-(0001)-.dcm,0.000,3073,3073,3073,29.239,10.883
218,R146673-(0001)-.dcm,0.000,3104,3104,3104,30.265,10.528
219,R146673-(0001)-.dcm,0.000,3123,3123,3123,31.252,10.250
220,R146673-(0001)-.dcm,0.000,3163,3163,3163,32.239,10.073
221,R146673-(0001)-.dcm,0.000,2644,2644,2644,33.111,9.942
222,R146673-(0001)-.dcm,0.000,2899,2899,2899,34.167,9.826
223,R146673-(0001)-.dcm,0.000,3176,3176,3176,35.039,9.849
224,R146673-(0001)-.dcm,0.000,2942,2942,2942,36.180,9.949
225,R146673-(0001)-.dcm,0.000,3032,3032,3032,37.114,10.027
226,R146673-(0001)-.dcm,0.000,3383,3383,3383,38.240,10.142
227,R146673-(0001)-.dcm,0.000,3173,3173,3173,39.219,10.351
228,R146673-(0001)-.dcm,0.000,3212,3212,3212,40.207,10.590
229,R146673-(0001)-.dcm,0.000,2943,2943,2943,41.163,10.929
230,R146673-(0001)-.dcm,0.000,2801,2801,2801,41.996,11.361
231,R146673-(0001)-.dcm,0.000,2923,2923,2923,42.952,11.816
232,R146673-(0001)-.dcm,0.000,2885,2885,2885,43.847,12.371
233,R146673-(0001)-.dcm,0.000,2629,2629,2629,44.526,12.834
234,R146673-(0001)-.dcm,0.000,2615,2615,2615,45.181,13.374
235,R146673-(0001)-.dcm,0.000,3037,3037,3037,45.829,14.068
236,R146673-(0001)-.dcm,0.000,3061,3061,3061,46.508,14.893
237,R146673-(0001)-.dcm,0.000,3024,3024,3024,46.955,15.672
238,R146673-(0001)-.dcm,0.000,2838,2838,2838,47.557,16.474
239,R146673-(0001)-.dcm,0.000,3065,3065,3065,48.089,17.423
240,R146673-(0001)-.dcm,0.000,3012,3012,3012,48.667,18.310
241,R146673-(0001)-.dcm,0.000,2964,2964,2964,49.184,19.120
242,R146673-(0001)-.dcm,0.000,2934,2934,2934,49.724,19.814
243,R146673-(0001)-.dcm,0.000,2811,2811,2811,50.148,20.763
244,R146673-(0001)-.dcm,0.000,3134,3134,3134,50.773,21.873
245,R146673-(0001)-.dcm,0.000,3132,3132,3132,51.251,22.768
246,R146673-(0001)-.dcm,0.000,3006,3006,3006,51.645,23.609
247,R146673-(0001)-.dcm,0.000,3166,3166,3166,52.107,24.426
248,R146673-(0001)-.dcm,0.000,2982,2982,2982,52.346,25.313
249,R146673-(0001)-.dcm,0.000,2836,2836,2836,52.678,26.216
250,R146673-(0001)-.dcm,0.000,2918,2918,2918,53.041,27.172
251,R146673-(0001)-.dcm,0.000,2927,2927,2927,53.488,28.252
252,R146673-(0001)-.dcm,0.000,2914,2914,2914,53.766,29.116
253,R146673-(0001)-.dcm,0.000,2977,2977,2977,53.981,30.041
254,R146673-(0001)-.dcm,0.000,2955,2955,2955,54.236,30.990
255,R146673-(0001)-.dcm,0.000,2777,2777,2777,54.491,32.093
256,R146673-(0001)-.dcm,0.000,2581,2581,2581,54.614,32.957
257,R146673-(0001)-.dcm,0.000,2868,2868,2868,54.714,33.967
258,R146673-(0001)-.dcm,0.000,2774,2774,2774,54.776,34.885
259,R146673-(0001)-.dcm,0.000,2758,2758,2758,54.753,35.841
260,R146673-(0001)-.dcm,0.000,2706,2706,2706,54.745,36.975
261,R146673-(0001)-.dcm,0.000,2599,2599,2599,54.660,37.939
262,R146673-(0001)-.dcm,0.000,3101,3101,3101,54.483,38.957
263,R146673-(0001)-.dcm,0.000,3010,3010,3010,54.290,39.844
264,R146673-(0001)-.dcm,0.000,2910,2910,2910,53.989,40.839
265,R146673-(0001)-.dcm,0.000,2930,2930,2930,53.735,41.772
266,R146673-(0001)-.dcm,0.000,2847,2847,2847,53.565,42.682
267,R146673-(0001)-.dcm,0.000,2831,2831,2831,53.280,43.716
268,R146673-(0001)-.dcm,0.000,2891,2891,2891,53.002,44.626
269,R146673-(0001)-.dcm,0.000,2817,2817,2817,52.763,45.675
270,R146673-(0001)-.dcm,0.000,2876,2876,2876,52.408,46.639
271,R146673-(0001)-.dcm,0.000,2371,2371,2371,52.092,47.441
272,R146673-(0001)-.dcm,0.000,2556,2556,2556,51.706,48.451
273,R146673-(0001)-.dcm,0.000,2683,2683,2683,51.336,49.416
274,R146673-(0001)-.dcm,0.000,2511,2511,2511,51.058,50.233
275,R146673-(0001)-.dcm,0.000,2274,2274,2274,50.727,51.174
276,R146673-(0001)-.dcm,0.000,2800,2800,2800,50.495,52.285
277,R146673-(0001)-.dcm,0.000,2438,2438,2438,50.102,54.035
278,R146673-(0001)-.dcm,0.000,2924,2924,2924,49.955,55.146
279,R146673-(0001)-.dcm,0.000,3011,3011,3011,49.855,56.095
280,R146673-(0001)-.dcm,0.000,2608,2608,2608,49.793,56.858
281,R146673-(0001)-.dcm,0.000,2242,2242,2242,49.709,57.884
282,R146673-(0001)-.dcm,0.000,2759,2759,2759,49.755,59.080
283,R146673-(0001)-.dcm,0.000,3075,3075,3075,49.747,60.013
284,R146673-(0001)-.dcm,0.000,3154,3154,3154,49.793,60.946
285,R146673-(0001)-.dcm,0.000,2783,2783,2783,49.925,61.864
286,R146673-(0001)-.dcm,0.000,2711,2711,2711,50.156,62.789
287,R146673-(0001)-.dcm,0.000,2960,2960,2960,50.410,63.761
288,R146673-(0001)-.dcm,0.000,3288,3288,3288,50.781,64.748
289,R146673-(0001)-.dcm,0.000,2696,2696,2696,51.220,65.443
290,R146673-(0001)-.dcm,0.000,2839,2839,2839,51.822,66.198
291,R146673-(0001)-.dcm,0.000,3033,3033,3033,52.524,66.954
292,R146673-(0001)-.dcm,0.000,2909,2909,2909,53.203,67.525
293,R146673-(0001)-.dcm,0.000,2790,2790,2790,54.059,68.003
294,R146673-(0001)-.dcm,0.000,2800,2800,2800,55.007,68.296
295,R146673-(0001)-.dcm,0.000,2603,2603,2603,56.033,68.520
296,R146673-(0001)-.dcm,0.000,3165,3165,3165,57.136,68.620
297,R146673-(0001)-.dcm,0.000,3293,3293,3293,58.038,68.497
298,R146673-(0001)-.dcm,0.000,3260,3260,3260,59.049,68.289
299,R146673-(0001)-.dcm,0.000,3015,3015,3015,59.959,67.895
300,R146673-(0001)-.dcm,0.000,3144,3144,3144,60.792,67.402
301,R146673-(0001)-.dcm,0.000,2961,2961,2961,61.563,66.831
302,R146673-(0001)-.dcm,0.000,2951,2951,2951,62.296,66.129
303,R146673-(0001)-.dcm,0.000,2623,2623,2623,62.982,65.458
304,R146673-(0001)-.dcm,0.000,2424,2424,2424,63.622,64.702
305,R146673-(0001)-.dcm,0.000,2490,2490,2490,64.170,64.085
306,R146673-(0001)-.dcm,0.000,2795,2795,2795,64.787,63.237
307,R146673-(0001)-.dcm,0.000,2402,2402,2402,65.389,62.466
308,R146673-(0001)-.dcm,0.000,2468,2468,2468,65.905,61.748
