 ,Label,Area,Mean,Min,Max,X,Y
141,ani_lig_R31019.dcm,0.000,6722,6722,6722,40.674,47.799
142,ani_lig_R31019.dcm,0.000,4439,4439,4439,41.469,46.336
143,ani_lig_R31019.dcm,0.000,4974,4974,4974,42.105,45.143
144,ani_lig_R31019.dcm,0.000,4984,4984,4984,42.948,44.014
145,ani_lig_R31019.dcm,0.000,5584,5584,5584,43.648,43.187
146,ani_lig_R31019.dcm,0.000,5351,5351,5351,44.348,42.376
147,ani_lig_R31019.dcm,0.000,5102,5102,5102,44.936,41.660
148,ani_lig_R31019.dcm,0.000,5142,5142,5142,45.461,40.928
149,ani_lig_R31019.dcm,0.000,5842,5842,5842,45.954,40.117
150,ani_lig_R31019.dcm,0.000,5366,5366,5366,46.495,39.306
151,ani_lig_R31019.dcm,0.000,5230,5230,5230,47.147,38.654
152,ani_lig_R31019.dcm,0.000,7208,7208,7208,47.799,37.970
153,ani_lig_R31019.dcm,0.000,7681,7681,7681,48.642,37.398
154,ani_lig_R31019.dcm,0.000,7952,7952,7952,49.580,36.921
155,ani_lig_R31019.dcm,0.000,8124,8124,8124,50.423,36.650
156,ani_lig_R31019.dcm,0.000,7056,7056,7056,51.361,36.475
157,ani_lig_R31019.dcm,0.000,5947,5947,5947,52.141,36.491
158,ani_lig_R31019.dcm,0.000,6251,6251,6251,53.015,36.475
159,ani_lig_R31019.dcm,0.000,5729,5729,5729,53.683,36.539
160,ani_lig_R31019.dcm,0.000,6355,6355,6355,54.319,36.714
161,ani_lig_R31019.dcm,0.000,15988,15988,15988,28.675,14.743
