 ,Label,Area,Mean,Min,Max,X,Y
378,R146673-(0001)-.dcm,0.000,2547,2547,2547,263.017,39.148
379,R146673-(0001)-.dcm,0.000,2512,2512,2512,259.779,38.989
380,R146673-(0001)-.dcm,0.000,2530,2530,2530,256.572,38.925
381,R146673-(0001)-.dcm,0.000,2513,2513,2513,253.460,39.306
382,R146673-(0001)-.dcm,0.000,2708,2708,2708,250.730,39.402
383,R146673-(0001)-.dcm,0.000,2613,2613,2613,247.650,39.910
384,R146673-(0001)-.dcm,0.000,2641,2641,2641,244.824,40.322
385,R146673-(0001)-.dcm,0.000,2710,2710,2710,242.221,41.116
386,R146673-(0001)-.dcm,0.000,2768,2768,2768,239.808,41.656
387,R146673-(0001)-.dcm,0.000,2610,2610,2610,237.522,41.878
388,R146673-(0001)-.dcm,0.000,2656,2656,2656,235.490,42.386
389,R146673-(0001)-.dcm,0.000,2667,2667,2667,233.521,42.894
390,R146673-(0001)-.dcm,0.000,2566,2566,2566,231.775,43.307
391,R146673-(0001)-.dcm,0.000,2662,2662,2662,230.029,44.037
392,R146673-(0001)-.dcm,0.000,2776,2776,2776,228.441,44.767
393,R146673-(0001)-.dcm,0.000,2700,2700,2700,226.282,45.720
394,R146673-(0001)-.dcm,0.000,2667,2667,2667,224.409,46.291
395,R146673-(0001)-.dcm,0.000,2542,2542,2542,222.695,46.990
396,R146673-(0001)-.dcm,0.000,2384,2384,2384,220.567,47.498
397,R146673-(0001)-.dcm,0.000,2391,2391,2391,218.948,47.911
398,R146673-(0001)-.dcm,0.000,2177,2177,2177,217.075,48.197
399,R146673-(0001)-.dcm,0.000,2043,2043,2043,215.424,48.673
400,R146673-(0001)-.dcm,0.000,1919,1919,1919,213.550,49.530
